Program to calculate energy of water
Input NAME of configuration file
Thread 10 processed npair 13839
Thread 7 processed npair 40588
Thread 4 processed npair 65972
Thread 3 processed npair 74390
Thread 10 processed npair 13838
Thread 5 processed npair 57559
Thread 9 processed npair 23198
Thread 8 processed npair 31964
Thread 10 processed npair 13837
Thread 6 processed npair 49093
Thread 7 processed npair 40587
Thread 9 processed npair 23197
Thread 10 processed npair 13836
Thread 1 processed npair 91169
Thread 8 processed npair 31963
Thread 10 processed npair 13835
Thread 9 processed npair 23196
Thread 4 processed npair 65971
Thread 2 processed npair 82790
Thread 10 processed npair 13834
Thread 5 processed npair 57558
Thread 3 processed npair 74389
Thread 7 processed npair 40586
Thread 8 processed npair 31962
Thread 10 processed npair 13833
Thread 9 processed npair 23195
Thread 6 processed npair 49092
Thread 0 processed npair 99573
Thread 10 processed npair 13832
Thread 9 processed npair 23194
Thread 10 processed npair 13831
Thread 8 processed npair 31961
Thread 7 processed npair 40585
Thread 10 processed npair 13830
Thread 4 processed npair 65970
Thread 5 processed npair 57557
Thread 1 processed npair 91168
Thread 9 processed npair 23193
Thread 6 processed npair 49091
Thread 10 processed npair 13829
Thread 8 processed npair 31960
Thread 2 processed npair 82789
Thread 3 processed npair 74388
Thread 10 processed npair 13828
Thread 9 processed npair 23192
Thread 7 processed npair 40584
Thread 10 processed npair 13827
Thread 8 processed npair 31959
Thread 9 processed npair 23191
Thread 10 processed npair 13826
Thread 6 processed npair 49090
Thread 5 processed npair 57556
Thread 4 processed npair 65969
Thread 10 processed npair 13825
Thread 0 processed npair 99572
Thread 7 processed npair 40583
Thread 9 processed npair 23190
Thread 8 processed npair 31958
Thread 10 processed npair 13824
Thread 3 processed npair 74387
Thread 1 processed npair 91167
Thread 2 processed npair 82788
Thread 9 processed npair 23189
Thread 10 processed npair 13823
Thread 6 processed npair 49089
Thread 7 processed npair 40582
Thread 8 processed npair 31957
Thread 10 processed npair 13822
Thread 5 processed npair 57555
Thread 9 processed npair 23188
Thread 10 processed npair 13821
Thread 4 processed npair 65968
Thread 10 processed npair 13820
Thread 9 processed npair 23187
Thread 8 processed npair 31956
Thread 7 processed npair 40581
Thread 6 processed npair 49088
Thread 10 processed npair 13819
Thread 3 processed npair 74386
Thread 9 processed npair 23186
Thread 10 processed npair 13818
Thread 5 processed npair 57554
Thread 0 processed npair 99571
Thread 8 processed npair 31955
Thread 2 processed npair 82787
Thread 1 processed npair 91166
Thread 10 processed npair 13817
Thread 9 processed npair 23185
Thread 7 processed npair 40580
Thread 4 processed npair 65967
Thread 10 processed npair 13816
Thread 6 processed npair 49087
Thread 8 processed npair 31954
Thread 10 processed npair 13815
Thread 9 processed npair 23184
Thread 10 processed npair 13814
Thread 5 processed npair 57553
Thread 7 processed npair 40579
Thread 3 processed npair 74385
Thread 9 processed npair 23183
Thread 10 processed npair 13813
Thread 8 processed npair 31953
Thread 6 processed npair 49086
Thread 10 processed npair 13812
Thread 4 processed npair 65966
Thread 2 processed npair 82786
Thread 9 processed npair 23182
Thread 10 processed npair 13811
Thread 1 processed npair 91165
Thread 8 processed npair 31952
Thread 7 processed npair 40578
Thread 0 processed npair 99570
Thread 10 processed npair 13810
Thread 9 processed npair 23181
Thread 5 processed npair 57552
Thread 10 processed npair 13809
Thread 6 processed npair 49085
Thread 8 processed npair 31951
Thread 9 processed npair 23180
Thread 10 processed npair 13808
Thread 3 processed npair 74384
Thread 7 processed npair 40577
Thread 10 processed npair 13807
Thread 4 processed npair 65965
Thread 9 processed npair 23179
Thread 8 processed npair 31950
Thread 10 processed npair 13806
Thread 2 processed npair 82785
Thread 5 processed npair 57551
Thread 6 processed npair 49084
Thread 10 processed npair 13805
Thread 7 processed npair 40576
Thread 9 processed npair 23178
Thread 1 processed npair 91164
Thread 10 processed npair 13804
Thread 8 processed npair 31949
Thread 9 processed npair 23177
Thread 10 processed npair 13803
Thread 3 processed npair 74383
Thread 0 processed npair 99569
Thread 4 processed npair 65964
Thread 10 processed npair 13802
Thread 6 processed npair 49083
Thread 7 processed npair 40575
Thread 8 processed npair 31948
Thread 5 processed npair 57550
Thread 9 processed npair 23176
Thread 10 processed npair 13801
Thread 10 processed npair 13800
Thread 2 processed npair 82784
Thread 9 processed npair 23175
Thread 8 processed npair 31947
Thread 10 processed npair 13799
Thread 7 processed npair 40574
Thread 6 processed npair 49082
Thread 9 processed npair 23174
Thread 1 processed npair 91163
Thread 10 processed npair 13798
Thread 4 processed npair 65963
Thread 3 processed npair 74382
Thread 5 processed npair 57549
Thread 8 processed npair 31946
Thread 10 processed npair 13797
Thread 9 processed npair 23173
Thread 7 processed npair 40573
Thread 10 processed npair 13796
Thread 0 processed npair 99568
Thread 6 processed npair 49081
Thread 10 processed npair 13795
Thread 8 processed npair 31945
Thread 9 processed npair 23172
Thread 2 processed npair 82783
Thread 10 processed npair 13794
Thread 5 processed npair 57548
Thread 7 processed npair 40572
Thread 4 processed npair 65962
Thread 9 processed npair 23171
Thread 10 processed npair 13793
Thread 8 processed npair 31944
Thread 3 processed npair 74381
Thread 10 processed npair 13792
Thread 1 processed npair 91162
Thread 6 processed npair 49080
Thread 9 processed npair 23170
Thread 10 processed npair 13791
Thread 7 processed npair 40571
Thread 8 processed npair 31943
Thread 10 processed npair 13790
Thread 9 processed npair 23169
Thread 5 processed npair 57547
Thread 10 processed npair 13789
Thread 4 processed npair 65961
Thread 2 processed npair 82782
Thread 6 processed npair 49079
Thread 8 processed npair 31942
Thread 9 processed npair 23168
Thread 10 processed npair 13788
Thread 0 processed npair 99567
Thread 7 processed npair 40570
Thread 3 processed npair 74380
Thread 10 processed npair 13787
Thread 9 processed npair 23167
Thread 8 processed npair 31941
Thread 10 processed npair 13786
Thread 5 processed npair 57546
Thread 1 processed npair 91161
Thread 10 processed npair 13785
Thread 7 processed npair 40569
Thread 6 processed npair 49078
Thread 9 processed npair 23166
Thread 4 processed npair 65960
Thread 10 processed npair 13784
Thread 8 processed npair 31940
Thread 9 processed npair 23165
Thread 10 processed npair 13783
Thread 2 processed npair 82781
Thread 3 processed npair 74379
Thread 10 processed npair 13782
Thread 7 processed npair 40568
Thread 8 processed npair 31939
Thread 5 processed npair 57545
Thread 6 processed npair 49077
Thread 9 processed npair 23164
Thread 10 processed npair 13781
Thread 0 processed npair 99566
Thread 10 processed npair 13780
Thread 4 processed npair 65959
Thread 9 processed npair 23163
Thread 8 processed npair 31938
Thread 7 processed npair 40567
Thread 1 processed npair 91160
Thread 10 processed npair 13779
Thread 10 processed npair 13778
Thread 9 processed npair 23162
Thread 6 processed npair 49076
Thread 5 processed npair 57544
Thread 8 processed npair 31937
Thread 3 processed npair 74378
Thread 2 processed npair 82780
Thread 10 processed npair 13777
Thread 9 processed npair 23161
Thread 7 processed npair 40566
Thread 10 processed npair 13776
Thread 4 processed npair 65958
Thread 10 processed npair 13775
Thread 8 processed npair 31936
Thread 9 processed npair 23160
Thread 6 processed npair 49075
Thread 10 processed npair 13774
Thread 7 processed npair 40565
Thread 5 processed npair 57543
Thread 10 processed npair 13773
Thread 0 processed npair 99565
Thread 9 processed npair 23159
Thread 1 processed npair 91159
Thread 8 processed npair 31935
Thread 10 processed npair 13772
Thread 3 processed npair 74377
Thread 9 processed npair 23158
Thread 2 processed npair 82779
Thread 10 processed npair 13771
Thread 6 processed npair 49074
Thread 7 processed npair 40564
Thread 4 processed npair 65957
Thread 8 processed npair 31934
Thread 10 processed npair 13770
Thread 9 processed npair 23157
Thread 5 processed npair 57542
Thread 10 processed npair 13769
Thread 10 processed npair 13768
Thread 8 processed npair 31933
Thread 9 processed npair 23156
Thread 7 processed npair 40563
Thread 6 processed npair 49073
Thread 10 processed npair 13767
Thread 3 processed npair 74376
Thread 1 processed npair 91158
Thread 9 processed npair 23155
Thread 10 processed npair 13766
Thread 4 processed npair 65956
Thread 8 processed npair 31932
Thread 0 processed npair 99564
Thread 2 processed npair 82778
Thread 5 processed npair 57541
Thread 10 processed npair 13765
Thread 7 processed npair 40562
Thread 9 processed npair 23154
Thread 6 processed npair 49072
Thread 10 processed npair 13764
Thread 8 processed npair 31931
Thread 10 processed npair 13763
Thread 9 processed npair 23153
Thread 10 processed npair 13762
Thread 7 processed npair 40561
Thread 3 processed npair 74375
Thread 4 processed npair 65955
Thread 9 processed npair 23152
Thread 5 processed npair 57540
Thread 8 processed npair 31930
Thread 10 processed npair 13761
Thread 6 processed npair 49071
Thread 10 processed npair 13760
Thread 1 processed npair 91157
Thread 9 processed npair 23151
Thread 2 processed npair 82777
Thread 7 processed npair 40560
Thread 10 processed npair 13759
Thread 8 processed npair 31929
Thread 0 processed npair 99563
Thread 10 processed npair 13758
Thread 9 processed npair 23150
Thread 6 processed npair 49070
Thread 5 processed npair 57539
Thread 10 processed npair 13757
Thread 4 processed npair 65954
Thread 8 processed npair 31928
Thread 9 processed npair 23149
Thread 3 processed npair 74374
Thread 7 processed npair 40559
Thread 10 processed npair 13756
Thread 10 processed npair 13755
Thread 9 processed npair 23148
Thread 8 processed npair 31927
Thread 10 processed npair 13754
Thread 2 processed npair 82776
Thread 6 processed npair 49069
Thread 1 processed npair 91156
Thread 7 processed npair 40558
Thread 5 processed npair 57538
Thread 10 processed npair 13753
Thread 9 processed npair 23147
Thread 4 processed npair 65953
Thread 8 processed npair 31926
Thread 10 processed npair 13752
Thread 9 processed npair 23146
Thread 3 processed npair 74373
Thread 10 processed npair 13751
Thread 0 processed npair 99562
Thread 7 processed npair 40557
Thread 6 processed npair 49068
Thread 10 processed npair 13750
Thread 8 processed npair 31925
Thread 9 processed npair 23145
Thread 5 processed npair 57537
Thread 10 processed npair 13749
Thread 2 processed npair 82775
Thread 9 processed npair 23144
Thread 10 processed npair 13748
Thread 7 processed npair 40556
Thread 4 processed npair 65952
Thread 8 processed npair 31924
Thread 1 processed npair 91155
Thread 10 processed npair 13747
Thread 6 processed npair 49067
Thread 9 processed npair 23143
Thread 3 processed npair 74372
Thread 10 processed npair 13746
Thread 8 processed npair 31923
Thread 5 processed npair 57536
Thread 10 processed npair 13745
Thread 7 processed npair 40555
Thread 9 processed npair 23142
Thread 10 processed npair 13744
Thread 6 processed npair 49066
Thread 0 processed npair 99561
Thread 4 processed npair 65951
Thread 8 processed npair 31922
Thread 9 processed npair 23141
Thread 10 processed npair 13743
Thread 2 processed npair 82774
Thread 10 processed npair 13742
Thread 7 processed npair 40554
Thread 9 processed npair 23140
Thread 10 processed npair 13741
Thread 5 processed npair 57535
Thread 1 processed npair 91154
Thread 8 processed npair 31921
Thread 3 processed npair 74371
Thread 10 processed npair 13740
Thread 6 processed npair 49065
Thread 9 processed npair 23139
Thread 7 processed npair 40553
Thread 10 processed npair 13739
Thread 8 processed npair 31920
Thread 4 processed npair 65950
Thread 10 processed npair 13738
Thread 9 processed npair 23138
Thread 10 processed npair 13737
Thread 5 processed npair 57534
Thread 6 processed npair 49064
Thread 2 processed npair 82773
Thread 9 processed npair 23137
Thread 8 processed npair 31919
Thread 7 processed npair 40552
Thread 10 processed npair 13736
Thread 3 processed npair 74370
Thread 0 processed npair 99560
Thread 10 processed npair 13735
Thread 9 processed npair 23136
Thread 1 processed npair 91153
Thread 10 processed npair 13734
Thread 8 processed npair 31918
Thread 4 processed npair 65949
Thread 7 processed npair 40551
Thread 10 processed npair 13733
Thread 6 processed npair 49063
Thread 9 processed npair 23135
Thread 5 processed npair 57533
Thread 10 processed npair 13732
Thread 8 processed npair 31917
Thread 9 processed npair 23134
Thread 10 processed npair 13731
Thread 7 processed npair 40550
Thread 2 processed npair 82772
Thread 3 processed npair 74369
Thread 10 processed npair 13730
Thread 6 processed npair 49062
Thread 9 processed npair 23133
Thread 8 processed npair 31916
Thread 4 processed npair 65948
Thread 10 processed npair 13729
Thread 5 processed npair 57532
Thread 1 processed npair 91152
Thread 0 processed npair 99559
Thread 10 processed npair 13728
Thread 9 processed npair 23132
Thread 7 processed npair 40549
Thread 8 processed npair 31915
Thread 10 processed npair 13727
Thread 9 processed npair 23131
Thread 6 processed npair 49061
Thread 10 processed npair 13726
Thread 3 processed npair 74368
Thread 8 processed npair 31914
Thread 7 processed npair 40548
Thread 10 processed npair 13725
Thread 2 processed npair 82771
Thread 5 processed npair 57531
Thread 9 processed npair 23130
Thread 4 processed npair 65947
Thread 10 processed npair 13724
Thread 9 processed npair 23129
